period_id,period_label,start_date,end_date,team_code,team_name,player_name,mlb_id,positions,is_pitcher,R,HR,RBI,SB,H,AB,AVG,W,SV,K,ER,IP,BB_H,ERA,WHIP
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,J. Naylor,647304,1B,0,14,4,13,4,25,79,0.316,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,M. Busch,683737,1B,0,13,5,15,0,24,70,0.343,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,C. Encarnacion-Strand,687952,1B,0,4,2,5,0,9,57,0.158,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,M. Olson,621566,1B,0,6,2,11,0,16,70,0.229,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,F. Freeman,518692,1B,0,6,4,8,0,11,37,0.297,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,J. Cronenworth,630105,2B,0,7,2,5,0,9,35,0.257,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,O. Lopez,672640,2B,0,9,2,9,1,17,72,0.236,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,N. Hoerner,663538,2B,0,10,0,11,6,23,75,0.307,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,M. McLain,680574,2B,0,11,4,9,2,8,44,0.182,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,L. Garcia,671277,2B,0,10,1,5,3,13,63,0.206,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,O. Albies,645277,2B,0,10,4,11,2,19,78,0.244,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,B. Stott,681082,2B,0,10,1,10,3,20,68,0.294,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,E. De La Cruz,682829,SS,0,14,4,21,6,20,83,0.241,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,D. Swanson,621020,SS,0,10,4,11,2,15,86,0.174,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,F. Lindor,596019,SS,0,11,2,8,2,20,80,0.25,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,T. Turner,607208,SS,0,12,1,6,5,19,74,0.257,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,O. Cruz,665833,SS,0,11,5,11,10,15,64,0.234,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,T. Fitzgerald,666149,SS,0,10,2,6,4,18,61,0.295,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,M. Betts,605141,SS,0,13,4,10,2,18,71,0.254,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,X. Bogaerts,593428,SS,0,9,0,5,4,18,71,0.254,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,N. Arenado,571448,3B,0,11,2,10,1,21,73,0.288,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,R. McMahon,641857,3B,0,5,2,4,0,15,69,0.217,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,E. Suarez,660761,3B,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,A. Bohm,664761,3B,0,7,0,6,1,16,83,0.193,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,M. Chapman,656305,3B,0,12,4,14,3,18,72,0.25,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,A. Riley,663586,3B,0,10,5,12,0,22,83,0.265,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,M. Machado,592518,3B,0,16,2,10,6,24,79,0.304,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,F. Tatis Jr.,665487,OF,0,19,7,15,7,27,77,0.351,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,C. Carroll,682998,OF,0,19,7,19,4,30,88,0.341,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,J. Chourio,694192,OF,0,16,5,18,2,23,91,0.253,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,B. Donovan,680977,OF,0,13,3,13,3,30,83,0.361,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,J. Merrill,701538,OF,0,7,3,10,1,14,37,0.378,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,T. Hernandez,606192,OF,0,8,5,16,2,18,68,0.265,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,M. Harris II,671739,OF,0,7,3,9,3,15,75,0.2,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,D. Crews,686611,OF,0,11,2,4,4,11,62,0.177,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,R. Acuna Jr.,660670,OF,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,J. Wood,695578,OF,0,13,7,17,3,19,75,0.253,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,"N,. Castellanos",592206,OF,0,10,3,13,0,23,75,0.307,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,S. Steer,668715,OF,0,6,1,3,0,6,54,0.111,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,S. Suzuki,673548,OF,0,13,6,18,1,22,70,0.314,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,J. Soto,665742,OF,0,15,3,9,2,18,75,0.24,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,P. Crow-Armstrong,691718,OF,0,18,3,10,7,24,82,0.293,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,N. Jones,666134,OF,0,2,0,2,1,8,46,0.174,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,B. Doyle,686668,OF,0,7,3,12,1,17,54,0.315,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,L. Nootbaar,663457,OF,0,12,3,10,2,19,75,0.253,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,B. Reynolds,668804,OF,0,8,3,10,1,19,85,0.224,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,J.H. Lee,808982,OF,0,19,3,14,3,27,76,0.355,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,I. Happ,664023,OF,0,18,2,11,1,22,90,0.244,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,S. Frelick,686217,OF,0,11,1,6,5,23,72,0.319,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,T. Edman,669242,OF,0,14,6,13,1,21,74,0.284,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,L. Gurriel Jr.,666971,OF,0,8,4,13,0,12,74,0.162,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,B. Nimmo,607043,OF,0,8,4,9,0,16,80,0.2,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,H. Ramos,671218,OF,0,15,3,9,2,19,88,0.216,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,J Profar,595777,OF,0,2,0,0,0,3,15,0.2,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,J. Sanchez,660821,OF,0,1,0,0,0,4,18,0.222,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,G. Mitchell,669003,OF,0,7,0,3,1,12,54,0.222,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,T. Friedl,670770,OF,0,11,1,9,3,23,75,0.307,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,J. McNeil,643446,OF,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,A. Burleson,676475,OF,0,5,0,5,2,15,60,0.25,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,J. McCarthy,664983,OF,0,2,0,3,1,3,41,0.073,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,I. Herrera,671056,C,0,6,4,11,0,8,21,0.381,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,P. Bailey,672275,C,0,7,0,6,0,9,56,0.161,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,K. Ruiz,660688,C,0,9,2,11,0,21,68,0.309,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,D. Baldwin,686948,C,0,1,1,4,0,9,38,0.237,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,W. Smith,669257,C,0,4,2,12,1,16,51,0.314,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,T. Stephenson,663886,C,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,D. Rushing,687221,C,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,F. Alvarez,682626,C,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,H. Goodman,696100,C,0,8,3,8,0,13,57,0.228,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,G. Moreno,672515,C,0,9,0,2,0,11,50,0.22,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,S. Murphy,669221,C,0,5,4,8,0,7,35,0.2,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,K. Hayes,663647,CM,0,8,1,8,3,14,71,0.197,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,C. Norby,681393,CM,0,2,0,0,0,2,11,0.182,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,M. Vientos,668901,CM,0,7,2,6,0,12,72,0.167,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,M. Shaw,807713,CM,0,10,1,3,0,9,49,0.184,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,B. Harper,547180,CM,0,15,5,12,5,20,76,0.263,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,W. Adames,642715,MI,0,11,1,9,1,16,84,0.19,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,L. Acuna,682668,MI,0,9,0,1,6,11,41,0.268,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,CJ. Abrams,682928,MI,0,6,4,7,4,10,41,0.244,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,X. Edwards,669364,MI,0,11,0,7,6,26,82,0.317,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,E. Tovar,678662,MI,0,4,0,4,2,14,66,0.212,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,G. Perdomo,621121,MI,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,M. Winn,691026,MI,0,8,1,3,0,10,45,0.222,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,B. Turang,668930,MI,0,20,3,10,5,26,84,0.31,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,S. Ohtani,660271,DH,0,18,5,7,5,20,72,0.278,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,C. Yelich,592885,DH,0,8,4,14,3,13,71,0.183,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,K. Marte,606466,DH,0,6,0,1,0,9,26,0.346,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,T. Glasnow,607192,P,1,0,0,0,0,0,0,0.0,1,0,17,7,13.0,16,4.85,1.23
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,P. Skenes,694973,P,1,0,0,0,0,0,0,0.0,2,0,30,10,31.33,25,2.87,0.8
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,C. Burnes,669203,P,1,0,0,0,0,0,0,0.0,0,0,17,11,21.33,30,4.64,1.41
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,C. Sale,519242,P,1,0,0,0,0,0,0,0.0,0,0,32,16,23.33,38,6.17,1.63
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,Y. Yamamoto,808967,P,1,0,0,0,0,0,0,0.0,2,0,34,2,24.0,21,0.75,0.88
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,J. Steele,657006,P,1,0,0,0,0,0,0,0.0,3,0,16,7,18.67,20,3.38,1.07
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,S. Alcantara,645261,P,1,0,0,0,0,0,0,0.0,2,0,13,14,17.33,24,7.27,1.38
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,B. Snell,605483,P,1,0,0,0,0,0,0,0.0,1,0,4,2,9.0,18,2.0,2.0
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,R. Sasaki,808963,P,1,0,0,0,0,0,0,0.0,0,0,13,6,16.67,23,3.24,1.38
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,Z. Wheeler,554430,P,1,0,0,0,0,0,0,0.0,2,0,41,13,31.33,31,3.73,0.99
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,S. Strider,675911,P,1,0,0,0,0,0,0,0.0,0,0,5,2,5.0,6,3.6,1.2
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,S. Ohtani,660271,P,1,18,5,7,5,20,72,0.278,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,L. Webb,657277,P,1,0,0,0,0,0,0,0.0,2,0,38,8,30.0,31,2.4,1.03
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,H. Greene,668881,P,1,0,0,0,0,0,0,0.0,2,0,35,8,30.67,24,2.35,0.78
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,K. Senga,673540,P,1,0,0,0,0,0,0,0.0,3,0,20,2,22.67,22,0.79,0.97
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,Y. Darvish,506433,P,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,S. Schwellenbach,680885,P,1,0,0,0,0,0,0,0.0,1,0,22,7,24.67,21,2.55,0.85
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,A. Nola,605400,P,1,0,0,0,0,0,0,0.0,0,0,25,16,21.67,36,6.65,1.66
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,S. Imanaga,684007,P,1,0,0,0,0,0,0,0.0,2,0,19,7,24.33,24,2.59,0.99
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,M. Kelly,547184,P,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,R. Ray,592662,P,1,0,0,0,0,0,0,0.0,3,0,21,9,19.33,30,4.19,1.55
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,N. Lodolo,666157,P,1,0,0,0,0,0,0,0.0,2,0,14,6,23.33,19,2.31,0.81
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,M. Keller,656605,P,1,0,0,0,0,0,0,0.0,1,0,17,11,23.0,31,4.3,1.35
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,I. Anderson,681982,P,1,0,0,0,0,0,0,0.0,1,0,13,4,12.33,16,2.92,1.3
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,F. Peralta,642547,P,1,0,0,0,0,0,0,0.0,2,0,33,6,28.33,29,1.91,1.02
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,B. Pfaadt,694297,P,1,0,0,0,0,0,0,0.0,3,0,18,8,23.67,26,3.04,1.1
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,A. Abbott,671096,P,1,0,0,0,0,0,0,0.0,2,0,16,2,11.0,7,1.64,0.64
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,S. Gray,543243,P,1,0,0,0,0,0,0,0.0,3,0,23,8,23.0,18,3.13,0.78
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,N. Pivetta,601713,P,1,0,0,0,0,0,0,0.0,3,0,24,4,23.0,19,1.57,0.83
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,Ra. Suarez,660761,P,1,0,0,0,0,0,0,0.0,1,0,5,2,7.33,10,2.45,1.36
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,C. Sanchez,650911,P,1,0,0,0,0,0,0,0.0,2,0,31,8,24.33,28,2.96,1.15
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,B. Singer,663903,P,1,0,0,0,0,0,0,0.0,3,0,24,9,21.33,27,3.8,1.27
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,D. Peterson,656849,P,1,0,0,0,0,0,0,0.0,1,0,26,8,22.0,30,3.27,1.36
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,J. Taillon,592791,P,1,0,0,0,0,0,0,0.0,1,0,18,13,21.67,27,5.4,1.25
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,T. Myers,668964,P,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,M. Gore,669022,P,1,0,0,0,0,0,0,0.0,2,0,45,11,29.0,35,3.41,1.21
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,J. Luzardo,666200,P,1,0,0,0,0,0,0,0.0,2,0,29,6,23.33,25,2.31,1.07
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,R. Lopez,625643,P,1,0,0,0,0,0,0,0.0,0,0,1,3,5.0,11,5.4,2.2
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,C. Holmes,605280,P,1,0,0,0,0,0,0,0.0,2,0,28,8,19.67,29,3.66,1.47
P1,April 20,2025-03-20,2025-04-19,DLC,Demolition Lumber Co.,A.J. Puk,640462,P,1,0,0,0,0,0,0,0.0,0,4,12,3,8.0,10,3.38,1.25
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,C. Doval,666808,P,1,0,0,0,0,0,0,0.0,1,2,5,3,8.33,8,3.24,0.96
P1,April 20,2025-03-20,2025-04-19,SKD,Skunk Dogs,D. Bednar,670280,P,1,0,0,0,0,0,0,0.0,0,1,3,3,2.0,8,13.5,4.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,G. Holmes,656550,P,1,0,0,0,0,0,0,0.0,1,0,15,7,16.67,19,3.78,1.14
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,N. Cortes,666126,P,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,Ro. Suarez,660761,P,1,0,0,0,0,0,0,0.0,1,0,5,2,7.33,10,2.45,1.36
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,K. Harrison,690986,P,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,J. Martinez,679885,P,1,0,0,0,0,0,0,0.0,1,2,10,0,7.0,4,0.0,0.57
P1,April 20,2025-03-20,2025-04-19,DMK,Diamond Kings,T. Scott,656945,P,1,0,0,0,0,0,0,0.0,0,6,9,3,10.0,11,2.7,1.1
P1,April 20,2025-03-20,2025-04-19,DDG,Dodger Dawgs,R. Helsley,664854,P,1,0,0,0,0,0,0,0.0,0,3,9,2,7.0,11,2.57,1.57
P1,April 20,2025-03-20,2025-04-19,RGS,RGing Sluggers,C. Faucher,676534,P,1,0,0,0,0,0,0,0.0,0,1,6,4,6.33,9,5.68,1.42
P1,April 20,2025-03-20,2025-04-19,DVD,Devil Dawgs,R. Walker,676254,P,1,0,0,0,0,0,0,0.0,0,5,6,1,8.0,5,1.12,0.62
P1,April 20,2025-03-20,2025-04-19,LDY,Los Doyers,T. Kinley,663855,P,1,0,0,0,0,0,0,0.0,1,0,19,15,22.33,31,6.04,1.39
P1,April 20,2025-03-20,2025-04-19,TSH,The Show,R. Iglesias,628452,P,1,0,0,0,0,0,0,0.0,0,4,8,3,8.0,5,3.38,0.62
P2,May 18,2025-04-20,2025-05-17,DMK,Diamond Kings,J. Naylor,647304,1B,0,9,1,15,4,27,90,0.3,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,DLC,Demolition Lumber Co.,M. Busch,683737,1B,0,8,2,9,1,12,69,0.174,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,DDG,Dodger Dawgs,C. Encarnacion-Strand,687952,1B,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,SKD,Skunk Dogs,M. Olson,621566,1B,0,19,7,13,0,23,98,0.235,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,RGS,RGing Sluggers,F. Freeman,518692,1B,0,20,5,26,0,37,91,0.407,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,DMK,Diamond Kings,J. Cronenworth,630105,2B,0,5,1,5,1,8,27,0.296,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,DLC,Demolition Lumber Co.,O. Lopez,672640,2B,0,6,0,2,2,8,37,0.216,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,DDG,Dodger Dawgs,N. Hoerner,663538,2B,0,16,0,8,4,24,90,0.267,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,SKD,Skunk Dogs,M. McLain,680574,2B,0,12,2,7,8,18,95,0.189,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,RGS,RGing Sluggers,L. Garcia,671277,2B,0,9,2,11,3,19,77,0.247,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,DVD,Devil Dawgs,O. Albies,645277,2B,0,13,1,5,3,22,105,0.21,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,LDY,Los Doyers,B. Stott,681082,2B,0,14,3,14,6,21,88,0.239,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,DMK,Diamond Kings,E. De La Cruz,682829,SS,0,16,4,10,9,26,100,0.26,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,DLC,Demolition Lumber Co.,D. Swanson,621020,SS,0,21,6,14,4,27,82,0.329,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,DDG,Dodger Dawgs,F. Lindor,596019,SS,0,18,7,20,4,33,103,0.32,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,SKD,Skunk Dogs,T. Turner,607208,SS,0,17,1,9,5,34,103,0.33,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,RGS,RGing Sluggers,O. Cruz,665833,SS,0,12,3,7,6,16,71,0.225,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,DVD,Devil Dawgs,T. Fitzgerald,666149,SS,0,5,0,1,1,8,27,0.296,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,LDY,Los Doyers,M. Betts,605141,SS,0,24,2,18,3,25,93,0.269,0,0,0,0,0.0,0,0.0,0.0
P2,May 18,2025-04-20,2025-05-17,TSH,The Show,X. Bogaerts,593428,SS,0,11,3,15,4,20,80,0.25,0,0,0,0,0.0,0,0.0,0.0
